Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Hepatitis D,3,22,8,1,1,2,29,43
Hepatitis E,1,28,3,3,2,1,28,22
Alcoholic hepatitis,2,24,20,2,3,2,30,24
Tuberculosis,3,28,15,1,1,1,29,43
Common Cold,1,25,11,3,2,3,28,6
Pneumonia,2,29,2,1,3,1,30,28
Dimorphic hemmorhoids(piles),1,22,3,3,1,2,28,28
Heart attack,3,29,1,2,2,3,29,34
Varicose veins,2,28,10,1,1,2,30,40
Hypothyroidism,1,26,2,3,2,3,29,26
Hyperthyroidism,3,24,19,1,1,2,28,43
Hypoglycemia,2,26,17,3,3,3,29,26
Osteoarthristis,3,22,14,2,1,1,30,36
Arthritis,2,30,17,3,2,2,28,24
(vertigo) Paroymsal  Positional Vertigo,1,20,6,1,1,1,30,36
Acne,2,26,16,3,2,2,28,24
Urinary tract infection,3,28,7,2,3,1,30,26
Psoriasis,1,25,18,3,2,2,29,22
Impetigo,2,30,6,1,1,1,30,40
Fungal infection,3,25,16,3,2,3,28,15
Allergy,1,29,8,2,3,2,30,22
GERD,3,28,1,3,2,3,28,31
Chronic cholestasis,2,23,11,1,3,1,29,28
Drug Reaction,3,29,5,2,2,3,28,34
Peptic ulcer diseae,1,22,6,3,1,1,29,28
AIDS,3,24,20,2,3,3,30,31
Diabetes ,1,29,12,3,1,2,28,28
Gastroenteritis,3,30,5,1,3,3,29,37
Bronchial Asthma,2,29,4,2,2,1,28,26
Hypertension ,1,22,14,3,1,3,30,33
Migraine,3,23,4,2,3,2,29,26
Cervical spondylosis,2,30,10,1,1,1,28,40
Paralysis (brain hemorrhage),1,24,12,3,2,2,29,22
Jaundice,3,20,18,2,3,3,28,31
Malaria,1,25,19,3,2,1,30,55
Chicken pox,3,22,2,1,3,3,29,37
Dengue,1,24,8,3,1,1,28,77
Typhoid,2,21,17,2,3,3,29,29
hepatitis A,3,25,3,3,1,2,30,33
Hepatitis B,1,22,9,2,3,1,28,22
Hepatitis C,2,23,5,3,2,2,30,24
Hepatitis D,1,20,7,2,1,1,28,30
Hepatitis E,2,22,9,3,3,3,30,26
Alcoholic hepatitis,3,21,6,2,1,1,28,36
Tuberculosis,1,28,20,3,2,3,30,26
Common Cold,3,20,13,1,3,1,29,7
Pneumonia,2,28,7,3,1,2,28,30
Dimorphic hemmorhoids(piles),3,20,6,1,3,1,30,31
Heart attack,2,24,19,3,1,2,28,30
Varicose veins,1,20,8,1,3,3,29,31
Hypothyroidism,3,21,4,3,2,2,30,26
Hyperthyroidism,2,20,11,1,3,1,28,28
Hypoglycemia,3,30,13,2,1,3,29,44
Osteoarthristis,1,27,19,1,3,2,28,26
Arthritis,3,28,18,3,2,1,29,26
(vertigo) Paroymsal  Positional Vertigo,1,27,12,1,1,2,28,36
Acne,3,25,6,3,2,1,29,26
Urinary tract infection,2,23,9,1,3,3,30,34
Psoriasis,3,29,10,3,1,1,28,33
Impetigo,2,30,14,1,2,2,29,31
Fungal infection,1,20,18,2,1,1,28,15
Allergy,2,25,3,3,2,2,30,24
GERD,1,22,7,1,1,1,28,36
Chronic cholestasis,3,27,3,2,2,2,29,29
Drug Reaction,2,22,11,3,3,3,30,26
Peptic ulcer diseae,3,26,10,2,1,2,28,36
AIDS,1,20,4,1,3,3,29,31
Diabetes ,3,30,1,2,2,2,28,29
Gastroenteritis,1,20,3,1,3,3,29,31
Bronchial Asthma,3,23,6,2,2,2,28,29
Hypertension ,2,30,4,1,3,1,30,28
Migraine,1,25,17,3,1,2,29,28
Cervical spondylosis,3,21,10,1,3,3,28,37
Paralysis (brain hemorrhage),1,24,5,2,1,1,29,30
Jaundice,3,30,14,1,3,2,28,31
Malaria,1,21,17,3,2,3,29,66
Chicken pox,2,23,12,2,1,2,28,33
Dengue,1,28,6,1,2,1,30,78
Typhoid,2,30,4,3,1,2,28,30
hepatitis A,1,25,11,1,3,3,29,31
Hepatitis B,2,30,14,2,2,1,28,26
Hepatitis C,3,23,13,3,3,2,30,24
Hepatitis D,1,21,8,1,2,1,28,28
Hepatitis E,2,24,5,2,1,2,30,33
Alcoholic hepatitis,3,27,11,1,2,3,29,41
Tuberculosis,1,30,13,2,3,2,30,22
Common Cold,2,24,17,1,1,1,29,10
Pneumonia,1,27,18,3,3,2,30,20
Dimorphic hemmorhoids(piles),2,30,13,1,2,3,29,37
Heart attack,1,26,10,3,1,2,28,28
Varicose veins,2,25,14,2,2,1,30,26
Hypothyroidism,3,29,12,3,1,2,29,33
Hyperthyroidism,2,23,10,1,2,1,28,31
Hypoglycemia,1,30,6,3,1,3,30,33
Osteoarthristis,3,24,2,2,2,1,28,29
Arthritis,1,30,19,1,3,3,29,31
(vertigo) Paroymsal  Positional Vertigo,3,28,10,2,1,1,30,36
Acne,1,27,8,1,3,3,29,31
Urinary tract infection,3,25,11,2,2,2,28,29
Psoriasis,2,22,8,3,1,1,30,30
Impetigo,1,25,19,2,2,2,29,24
Fungal infection,3,22,8,3,1,3,28,20
Allergy,1,25,4,2,3,2,29,22
GERD,2,22,17,3,2,3,28,29
Chronic cholestasis,1,30,13,2,3,2,29,22
Drug Reaction,3,21,1,1,1,1,30,43
Peptic ulcer diseae,2,22,5,3,2,3,29,29
AIDS,1,24,15,2,3,2,30,22
Diabetes ,3,20,3,1,1,1,28,43
Gastroenteritis,2,26,5,2,2,2,30,26
Bronchial Asthma,3,24,3,3,3,1,28,24
Hypertension ,1,29,13,1,1,2,30,36
Migraine,3,23,16,2,2,1,29,29
Cervical spondylosis,1,29,14,3,3,2,28,20
Paralysis (brain hemorrhage),3,23,7,1,1,1,30,43
Jaundice,2,25,9,3,2,3,29,29
Malaria,1,23,4,2,1,1,28,77
Chicken pox,3,26,20,3,3,3,30,28
Dengue,2,21,17,2,2,1,29,73
Typhoid,3,22,19,3,1,2,28,33
hepatitis A,2,24,10,2,3,3,29,29
Hepatitis B,1,27,12,3,2,1,28,22
Hepatitis C,2,28,13,2,3,2,29,24
Hepatitis D,1,20,4,1,1,1,28,36
Hepatitis E,2,30,1,3,3,3,30,26
Alcoholic hepatitis,1,27,4,2,2,2,29,24
Tuberculosis,2,28,18,1,1,3,28,48
Common Cold,1,29,11,2,3,2,30,5
Pneumonia,3,26,12,1,1,3,29,52
Dimorphic hemmorhoids(piles),2,24,4,3,3,1,28,22
Heart attack,1,27,9,1,2,2,30,28
Varicose veins,2,28,18,3,1,1,28,30
Hypothyroidism,1,29,5,1,3,3,30,31
Hyperthyroidism,3,26,20,3,2,1,29,26
Hypoglycemia,2,24,11,2,1,2,30,33
Osteoarthristis,3,30,5,3,2,3,28,31
Arthritis,1,26,7,2,3,2,30,22
(vertigo) Paroymsal  Positional Vertigo,2,29,14,1,1,1,28,40
Acne,3,20,17,2,2,2,30,29
Urinary tract infection,2,27,9,1,1,1,29,40
Psoriasis,3,20,13,3,2,3,30,31
Impetigo,1,24,11,1,3,1,29,26
Fungal infection,3,30,19,3,1,3,30,20
Allergy,1,24,10,2,2,2,29,24
GERD,2,29,4,3,1,3,28,36
Chronic cholestasis,3,22,12,2,3,2,30,26
Drug Reaction,1,28,14,1,2,3,29,34
Peptic ulcer diseae,2,21,1,2,1,2,28,33
AIDS,3,28,16,3,3,1,29,24
Diabetes ,2,25,15,1,1,2,28,40
Gastroenteritis,3,22,4,3,2,1,30,26
Bronchial Asthma,1,24,15,1,3,3,29,31
Hypertension ,3,25,18,3,1,1,28,33
Migraine,2,26,16,2,3,2,29,24
Cervical spondylosis,1,22,1,1,1,1,30,36
Paralysis (brain hemorrhage),3,23,17,2,3,3,28,31
Jaundice,2,27,15,3,2,1,29,24
Malaria,3,20,20,2,1,2,30,92
Chicken pox,1,28,4,1,3,3,29,31
Dengue,3,20,17,3,1,1,28,92
Typhoid,2,27,15,1,2,3,30,37
hepatitis A,3,29,17,2,1,2,29,36
Hepatitis B,2,23,9,1,2,1,28,31
Hepatitis C,3,22,20,3,3,2,30,24
Hepatitis D,2,23,17,1,1,1,28,40
Hepatitis E,3,27,1,2,2,2,30,29
Alcoholic hepatitis,1,21,5,1,1,3,28,43
Tuberculosis,3,24,13,2,2,2,30,29
Common Cold,1,27,6,3,1,1,28,7
Pneumonia,2,20,3,1,3,2,30,28
Dimorphic hemmorhoids(piles),1,29,4,2,1,3,28,36
Heart attack,2,28,3,1,2,1,30,31
Varicose veins,1,22,19,3,1,2,29,28
Hypothyroidism,2,29,15,2,2,3,28,31
Hyperthyroidism,1,23,18,1,1,1,29,36
Hypoglycemia,3,22,20,2,3,3,30,31
Osteoarthristis,2,23,13,3,1,2,29,30
Arthritis,3,26,10,2,3,3,30,31
(vertigo) Paroymsal  Positional Vertigo,2,20,5,1,1,1,28,40
Acne,1,21,18,2,2,3,30,29
Urinary tract infection,2,28,14,3,3,1,28,22
Psoriasis,1,23,7,2,2,3,29,29
Impetigo,3,25,15,3,1,1,28,33
Fungal infection,2,28,16,1,2,3,29,18
Allergy,1,21,3,3,1,1,30,28
GERD,2,28,14,1,2,3,29,37
Chronic cholestasis,3,23,15,3,3,2,30,24
Drug Reaction,1,21,12,2,1,3,29,36
Peptic ulcer diseae,3,23,8,3,2,2,30,26
AIDS,1,28,10,1,1,3,28,43
Diabetes ,2,25,4,2,2,2,29,26
Gastroenteritis,3,28,9,1,3,3,30,37
Bronchial Asthma,1,24,2,2,2,1,28,24
Hypertension ,3,27,10,1,1,2,30,43
Migraine,1,25,15,3,2,1,28,22
Cervical spondylosis,3,24,5,1,3,2,30,31
Paralysis (brain hemorrhage),1,29,11,3,2,1,29,22
Jaundice,2,22,20,2,3,3,28,29
Malaria,3,28,18,1,1,1,30,95
Chicken pox,1,30,17,3,3,3,29,24
Dengue,2,23,5,1,2,2,30,86
Typhoid,1,28,12,2,1,3,29,36
hepatitis A,3,30,1,3,3,2,30,24
Hepatitis B,2,21,4,1,2,1,28,31
Hepatitis C,3,24,9,2,1,3,30,44
Hepatitis D,1,23,15,3,2,1,29,22
Hepatitis E,2,28,16,1,1,2,28,40
Alcoholic hepatitis,1,24,9,3,2,1,29,22
Tuberculosis,2,22,20,2,1,3,30,40
Common Cold,1,20,6,1,2,1,29,7
Pneumonia,3,25,1,2,3,2,28,26
Dimorphic hemmorhoids(piles),1,20,4,1,1,3,30,43
Heart attack,3,22,3,2,3,1,28,26
Varicose veins,2,21,7,1,1,2,30,40
Hypothyroidism,1,27,20,3,2,3,28,26
Hyperthyroidism,3,29,5,2,1,2,29,36
Hypoglycemia,1,23,14,1,2,3,30,34
Osteoarthristis,3,30,8,2,1,2,29,36
Arthritis,1,24,2,1,2,1,30,28
(vertigo) Paroymsal  Positional Vertigo,3,20,4,2,3,2,29,26
Acne,2,28,18,3,2,3,28,29
Urinary tract infection,1,27,13,2,3,2,30,22
Psoriasis,3,25,16,3,1,1,28,33
Impetigo,1,26,12,2,2,3,30,29
Fungal infection,3,24,15,1,1,1,29,21
Allergy,2,23,9,3,2,2,30,24
GERD,1,22,6,2,3,3,28,26
Chronic cholestasis,3,24,20,3,1,1,30,33
Drug Reaction,1,23,19,1,2,2,28,28
Peptic ulcer diseae,2,22,10,3,3,3,30,26
AIDS,1,29,7,2,1,1,28,30
Diabetes ,2,28,14,3,2,2,30,24
Gastroenteritis,1,20,4,1,3,3,29,31
Bronchial Asthma,3,25,1,3,2,2,28,26
Hypertension ,1,21,10,1,3,3,30,31
Migraine,3,24,17,3,1,2,28,33
Cervical spondylosis,1,20,19,1,3,3,30,31
Paralysis (brain hemorrhage),3,26,16,3,2,2,29,26
Jaundice,2,24,12,2,3,1,28,24
Malaria,3,22,5,1,1,2,30,95
Chicken pox,2,27,14,3,2,1,29,24
Dengue,3,24,8,2,3,2,30,72
Typhoid,2,21,14,1,1,3,28,48
hepatitis A,1,29,3,3,3,1,30,20
Hepatitis B,3,26,7,1,2,3,29,41
Hepatitis C,2,22,6,2,3,2,28,24
Hepatitis D,3,21,16,3,2,3,30,31
Hepatitis E,2,25,5,2,3,2,29,24
Alcoholic hepatitis,1,23,12,3,1,3,30,33
Tuberculosis,2,29,13,1,2,1,28,31
Common Cold,3,22,5,3,3,2,29,6
Pneumonia,1,27,19,1,2,1,28,28
Dimorphic hemmorhoids(piles),2,23,18,3,1,2,30,30
Heart attack,1,26,11,1,3,1,29,26
Varicose veins,2,21,5,2,1,2,30,33
Hypothyroidism,3,23,19,1,3,1,28,31
Hyperthyroidism,2,28,3,3,2,2,29,24
Hypoglycemia,1,22,6,1,1,3,28,43
Osteoarthristis,3,21,18,2,3,1,30,26
Arthritis,2,22,11,1,1,3,29,48
(vertigo) Paroymsal  Positional Vertigo,1,27,14,2,3,2,30,22
Acne,3,21,18,1,1,1,28,43
Urinary tract infection,2,26,1,2,3,2,29,24
Psoriasis,3,21,3,3,2,3,28,31
Impetigo,1,30,7,1,3,1,30,26
Fungal infection,2,23,11,2,2,3,29,15
Allergy,1,21,19,1,3,1,30,26
GERD,3,20,18,3,1,3,28,40
Chronic cholestasis,2,28,11,2,3,1,29,24
Drug Reaction,1,30,7,3,1,2,28,28
Peptic ulcer diseae,2,25,11,1,2,3,30,37
AIDS,3,28,16,2,1,1,28,36
Diabetes ,1,26,8,3,3,2,29,20
Gastroenteritis,2,20,12,1,1,3,30,48
Bronchial Asthma,1,26,17,2,3,2,28,22
Hypertension ,2,25,10,3,2,1,30,24
Migraine,1,26,12,2,3,3,29,26
Cervical spondylosis,3,29,15,3,1,2,28,33
Paralysis (brain hemorrhage),1,24,11,2,2,1,29,24
Jaundice,2,30,16,3,1,2,30,30
Malaria,3,22,20,2,2,1,29,72
Chicken pox,1,21,15,3,3,3,28,24
Dengue,2,24,4,1,2,1,29,86
Typhoid,3,26,12,2,3,2,28,26
hepatitis A,2,23,4,1,1,3,29,48
Hepatitis B,3,27,10,2,3,2,28,26
Hepatitis C,2,23,6,1,1,1,30,40
Hepatitis D,1,27,14,3,2,3,28,26
Hepatitis E,3,22,7,2,1,2,30,36
Alcoholic hepatitis,2,26,1,3,3,3,28,26
Tuberculosis,1,21,6,2,1,1,29,30
Common Cold,3,25,18,3,3,2,28,6
Pneumonia,1,21,4,1,2,1,30,28
Dimorphic hemmorhoids(piles),2,25,19,2,3,2,29,24
Heart attack,3,30,17,3,2,3,28,31
Varicose veins,1,29,7,1,3,1,29,26
Hypothyroidism,2,22,10,2,2,2,30,26
Hyperthyroidism,3,26,19,3,3,1,28,24
Hypoglycemia,1,20,14,1,1,2,30,36
Osteoarthristis,3,21,9,2,2,3,28,34
Arthritis,2,30,11,1,1,2,29,40
(vertigo) Paroymsal  Positional Vertigo,1,27,2,3,2,3,30,26
Acne,2,30,14,2,3,2,29,24
Urinary tract infection,1,27,12,1,2,1,28,28
Psoriasis,2,23,20,3,1,3,29,36
Impetigo,3,25,4,2,2,2,28,29
Fungal infection,1,24,14,1,3,1,29,13
Allergy,2,21,8,3,1,2,30,30
GERD,1,26,12,1,3,1,28,26
Chronic cholestasis,2,29,13,2,1,2,29,33
Drug Reaction,1,20,11,1,2,3,28,34
Peptic ulcer diseae,2,28,5,3,3,2,30,22
AIDS,1,20,1,2,2,1,28,24
Diabetes ,2,30,13,3,1,2,29,30
Gastroenteritis,1,27,15,2,3,3,28,26
Bronchial Asthma,3,20,6,1,1,2,29,43
Hypertension ,2,24,15,3,3,1,28,22
Migraine,1,25,11,2,1,2,29,30
Cervical spondylosis,3,21,10,3,2,3,30,31
Paralysis (brain hemorrhage),1,22,7,1,1,2,28,36
Jaundice,2,23,19,2,2,3,29,31
Malaria,3,25,2,3,1,2,28,84
Chicken pox,2,24,16,1,2,3,29,37
Dengue,1,26,2,2,3,1,28,60
Typhoid,2,30,18,1,2,3,30,37
hepatitis A,1,22,9,2,1,2,28,30
Hepatitis B,3,26,1,3,2,3,30,31
Hepatitis C,1,27,13,1,1,1,29,36
Hepatitis D,2,23,9,2,2,3,28,31
Hepatitis E,3,30,13,3,1,1,30,33
Alcoholic hepatitis,1,25,14,1,3,2,29,26
Tuberculosis,2,21,18,2,1,1,30,33
Common Cold,1,26,12,3,3,3,29,6
Pneumonia,3,25,14,1,1,2,30,43
Dimorphic hemmorhoids(piles),1,23,15,3,3,1,28,20
Heart attack,2,21,10,1,1,2,30,40
Varicose veins,3,28,2,3,2,3,28,31
Hypothyroidism,2,20,11,2,1,1,30,33
Hyperthyroidism,1,24,20,1,2,3,28,34
Hypoglycemia,2,25,16,2,3,1,29,24
Osteoarthristis,3,28,10,1,1,2,28,43
Arthritis,2,22,8,3,2,1,29,24
(vertigo) Paroymsal  Positional Vertigo,1,30,2,1,1,3,30,43
Acne,2,24,14,2,3,2,29,24
Urinary tract infection,3,27,6,1,1,3,30,52
Psoriasis,2,25,9,2,2,1,29,26
Impetigo,3,26,3,3,1,3,30,40
Fungal infection,1,24,14,2,3,2,29,11
Allergy,2,22,16,1,2,1,28,31
GERD,3,25,9,2,3,3,30,31
Chronic cholestasis,1,23,17,3,1,1,28,28
Drug Reaction,2,21,11,1,3,3,29,34
Peptic ulcer diseae,3,28,3,3,2,1,30,26
AIDS,1,27,11,2,3,2,29,22
Diabetes ,2,22,7,3,2,3,28,29
Gastroenteritis,3,23,5,2,3,2,29,26
Bronchial Asthma,2,29,7,3,2,1,30,24
Hypertension ,3,20,11,2,1,2,28,36
Migraine,1,24,10,1,3,1,29,26
Cervical spondylosis,3,27,2,2,1,3,28,44
Paralysis (brain hemorrhage),2,24,8,1,3,2,30,28
Jaundice,1,29,19,3,2,3,28,26
Malaria,2,25,10,1,3,2,29,71
Chicken pox,3,22,13,2,2,1,28,29
Dengue,1,25,18,1,3,3,29,85
Typhoid,2,30,19,2,1,1,30,33
hepatitis A,1,25,20,1,3,2,29,26
Hepatitis B,2,26,11,3,1,3,28,36
Hepatitis C,1,25,13,2,3,1,29,22
Hepatitis D,3,30,11,3,2,3,28,31
Hepatitis E,2,29,19,1,3,2,29,28
Alcoholic hepatitis,3,24,14,3,1,3,28,40
Tuberculosis,2,25,12,1,2,2,30,31
Common Cold,3,27,16,3,1,1,29,8
Pneumonia,2,20,1,2,3,2,28,24
Dimorphic hemmorhoids(piles),3,28,5,3,2,1,29,26
Heart attack,1,26,10,2,1,3,28,36
Varicose veins,2,21,11,3,2,2,29,24
Hypothyroidism,3,29,14,2,3,3,28,31
Hyperthyroidism,1,28,7,1,1,2,30,36
Hypoglycemia,3,25,17,3,3,3,29,28
Osteoarthristis,1,21,14,1,2,1,28,28
Arthritis,3,25,6,3,3,2,29,24
(vertigo) Paroymsal  Positional Vertigo,1,24,14,2,1,1,28,30
Acne,3,29,19,3,3,2,29,24
Urinary tract infection,1,30,1,2,2,3,30,29
Psoriasis,2,25,18,1,3,2,29,28
Impetigo,1,20,19,2,1,3,28,36
Fungal infection,2,25,6,1,3,2,29,14
Allergy,3,22,14,2,2,1,30,29
GERD,1,29,17,3,1,2,28,28
Chronic cholestasis,2,23,19,2,2,3,30,31
Drug Reaction,1,21,4,1,1,1,29,36
Peptic ulcer diseae,2,20,16,3,2,3,28,29
AIDS,3,27,9,1,1,1,30,43
Diabetes ,2,29,3,3,3,2,29,22
Gastroenteritis,1,23,6,2,2,1,30,24
Bronchial Asthma,2,29,3,3,3,3,28,26
Hypertension ,3,24,17,2,1,2,30,36
Migraine,1,21,6,3,2,1,29,22
Cervical spondylosis,3,26,1,2,3,2,30,26
Paralysis (brain hemorrhage),1,22,9,1,1,1,29,36
Jaundice,3,20,16,2,3,3,28,31
Malaria,2,22,8,3,1,1,29,77
Chicken pox,1,20,5,2,3,2,30,22
Dengue,2,22,4,1,2,3,29,95
Typhoid,1,20,1,3,1,2,28,28
hepatitis A,2,24,4,1,3,1,29,28
Hepatitis B,3,27,11,3,2,3,28,31
Hepatitis C,2,29,5,1,3,2,29,28
Hepatitis D,3,27,19,2,1,1,28,36
Hepatitis E,1,23,15,1,2,3,30,34
Alcoholic hepatitis,3,26,6,2,3,1,29,26
Tuberculosis,1,20,7,3,1,3,30,33
Common Cold,2,22,14,2,2,2,28,6
Pneumonia,3,23,17,1,3,3,30,37
Dimorphic hemmorhoids(piles),2,27,2,2,1,1,28,33
Heart attack,3,28,13,1,2,3,30,41
Varicose veins,1,26,6,3,1,2,29,28
Hypothyroidism,3,25,5,1,2,1,30,34
Hyperthyroidism,2,29,2,3,3,2,29,22
Hypoglycemia,3,22,14,1,2,3,28,41
Osteoarthristis,1,23,7,2,1,1,29,30
Arthritis,2,28,5,1,3,2,28,28
(vertigo) Paroymsal  Positional Vertigo,3,23,11,2,2,3,29,34
Acne,2,25,13,1,3,1,30,28
Urinary tract infection,1,22,11,2,2,3,29,29
Psoriasis,2,21,18,3,3,2,28,22
Impetigo,3,25,10,1,1,1,29,43
Fungal infection,1,20,13,2,3,2,28,11
Allergy,2,26,10,1,1,3,30,48
GERD,3,28,15,2,2,2,28,29
Chronic cholestasis,2,21,13,1,3,1,29,28
Drug Reaction,1,29,7,2,2,3,28,29
Peptic ulcer diseae,3,24,3,1,1,1,29,43
AIDS,1,30,13,2,2,3,30,29
Diabetes ,2,20,12,3,3,1,29,22
Gastroenteritis,1,25,6,1,1,3,28,43
Bronchial Asthma,2,27,14,3,3,1,30,22
Hypertension ,1,28,7,2,2,2,29,24
Migraine,2,20,18,1,1,1,28,40
Cervical spondylosis,1,25,14,2,2,3,29,29
Paralysis (brain hemorrhage),2,28,18,1,1,1,30,40
Jaundice,3,23,11,2,2,2,29,29
Malaria,1,26,7,3,1,1,28,70
Chicken pox,2,21,14,1,2,2,30,31
Dengue,1,22,15,3,1,1,28,77
Typhoid,3,26,16,1,3,2,30,31
hepatitis A,1,25,14,2,2,1,28,24
Hepatitis B,3,22,4,1,1,2,30,43
Hepatitis C,1,27,5,2,3,3,28,26
Hepatitis D,3,30,14,3,2,1,29,26
Hepatitis E,1,28,5,1,1,2,30,36
Alcoholic hepatitis,2,25,2,2,3,3,29,29
Tuberculosis,3,27,17,1,1,2,28,43
Common Cold,2,26,11,2,3,3,30,7
Pneumonia,3,29,14,1,1,1,29,43
Dimorphic hemmorhoids(piles),2,25,11,3,2,3,28,29
Heart attack,3,27,13,2,3,1,30,26
Varicose veins,1,24,2,3,1,3,29,33
Hypothyroidism,2,28,18,2,2,1,28,26
Hyperthyroidism,1,27,17,1,3,2,30,26
Hypoglycemia,2,21,18,3,2,3,29,29
Osteoarthristis,1,26,4,1,1,1,30,36
Arthritis,2,20,12,3,2,3,28,29
(vertigo) Paroymsal  Positional Vertigo,1,27,5,2,1,2,30,30
Acne,2,24,13,1,2,1,29,31
Urinary tract infection,1,26,20,3,1,2,28,28
Psoriasis,2,20,14,2,3,1,29,24
Impetigo,1,29,6,3,2,3,30,26
Fungal infection,2,30,4,2,3,2,28,12
Allergy,1,27,3,3,2,3,29,26
GERD,3,23,1,1,1,1,30,43
Chronic cholestasis,1,30,5,2,3,3,28,26
Drug Reaction,2,20,18,1,1,2,30,40
Peptic ulcer diseae,3,21,1,3,2,1,28,26
AIDS,1,20,5,2,3,3,29,26
Diabetes ,3,26,1,1,1,2,28,43
Gastroenteritis,2,23,2,2,2,1,30,26
Bronchial Asthma,1,21,6,1,3,3,28,31
Hypertension ,2,23,4,2,1,2,29,33
Migraine,3,22,17,3,3,3,30,28
Cervical spondylosis,2,26,5,1,2,1,28,31
Paralysis (brain hemorrhage),1,22,15,2,1,2,30,30
Jaundice,3,21,14,3,3,3,29,28
Malaria,1,27,4,2,1,1,30,77
Chicken pox,3,29,15,1,2,2,29,34
Dengue,2,30,2,3,1,1,28,84
Typhoid,3,23,12,2,2,2,30,29
hepatitis A,2,26,6,3,1,1,28,30
Hepatitis B,1,30,11,2,3,3,30,26
Hepatitis C,2,26,20,3,2,1,28,24
Hepatitis D,1,24,8,2,3,2,29,22
Hepatitis E,3,30,16,3,1,1,28,33
Alcoholic hepatitis,2,22,8,1,2,2,30,31
Tuberculosis,3,23,15,3,3,3,29,28
Common Cold,2,30,9,2,1,1,30,8
Pneumonia,3,26,20,3,2,2,28,26
Dimorphic hemmorhoids(piles),2,23,8,2,1,1,30,33
Heart attack,3,30,20,3,2,2,28,26
Varicose veins,2,28,18,1,3,1,30,28
Hypothyroidism,1,20,4,3,2,3,29,26
Hyperthyroidism,2,26,9,1,3,1,30,28
Hypoglycemia,3,20,12,3,2,3,28,31
Osteoarthristis,1,28,17,2,3,1,30,22
Arthritis,3,22,12,1,1,2,29,43
(vertigo) Paroymsal  Positional Vertigo,2,26,8,2,2,1,30,26
Acne,3,27,2,3,1,2,28,33
Urinary tract infection,1,25,12,2,2,1,30,24
Psoriasis,2,28,3,3,3,3,28,26
Impetigo,3,25,15,1,1,2,30,43
Fungal infection,2,21,11,3,3,3,28,13
Allergy,3,25,20,1,1,1,30,43
GERD,1,22,16,2,3,2,28,22
Chronic cholestasis,2,25,1,1,1,3,29,48
Drug Reaction,1,28,8,3,3,2,28,20
Peptic ulcer diseae,3,29,15,1,1,1,29,43
AIDS,1,23,17,2,2,2,30,24
Diabetes ,2,20,12,3,1,3,29,36
Gastroenteritis,3,26,17,1,2,1,30,34
Bronchial Asthma,2,25,5,3,1,2,29,30
Hypertension ,1,21,11,2,2,1,28,24
Migraine,2,24,5,3,1,2,29,30
Cervical spondylosis,3,25,13,1,3,1,28,31
Paralysis (brain hemorrhage),2,24,10,2,1,2,30,33
Jaundice,3,30,19,3,2,3,29,31
Malaria,1,27,3,2,1,1,30,77
Chicken pox,3,29,17,1,3,2,28,31
Dengue,1,28,7,3,2,3,29,72
Typhoid,3,27,12,1,1,1,28,43
hepatitis A,2,26,18,2,3,3,29,29
Hepatitis B,1,24,17,1,1,2,28,36
Hepatitis C,3,28,2,2,2,1,29,29
Hepatitis D,1,20,20,1,1,3,28,43
Hepatitis E,3,23,9,3,2,2,30,26
Alcoholic hepatitis,1,22,16,1,1,1,28,36
Tuberculosis,2,20,7,2,2,2,29,26
Common Cold,3,28,1,3,1,1,30,8
Pneumonia,2,26,12,1,2,2,28,31
Dimorphic hemmorhoids(piles),3,28,16,3,1,3,29,40
Heart attack,1,30,13,2,2,1,30,24
Varicose veins,3,21,11,3,3,3,28,28
Hypothyroidism,1,27,18,2,1,1,29,30
Hyperthyroidism,3,29,11,1,3,2,28,31
Hypoglycemia,2,27,16,2,1,3,29,40
Osteoarthristis,1,26,5,3,3,1,28,20
Arthritis,2,20,10,2,2,2,30,26
(vertigo) Paroymsal  Positional Vertigo,1,22,7,3,3,1,29,20
Acne,2,21,6,1,1,2,28,40
Urinary tract infection,3,30,20,3,2,3,30,31
Psoriasis,2,20,15,2,1,1,28,33
Impetigo,1,24,1,1,2,3,30,34
Fungal infection,3,25,11,2,3,1,28,13
Allergy,1,21,2,1,1,2,30,36
GERD,2,23,13,3,2,3,29,29
Chronic cholestasis,3,26,20,2,1,2,30,36
Drug Reaction,2,30,1,3,2,3,28,29
Peptic ulcer diseae,3,26,5,1,3,2,29,31
AIDS,2,27,3,2,2,1,28,26
Diabetes ,1,25,20,1,1,2,30,36
Gastroenteritis,2,20,14,3,3,1,29,22
Bronchial Asthma,1,30,16,1,1,2,28,36
Hypertension ,2,20,19,3,2,1,29,24
Migraine,1,24,7,1,3,2,30,26
Cervical spondylosis,3,28,16,3,1,3,29,40
Paralysis (brain hemorrhage),1,26,7,1,3,1,30,26
Jaundice,2,24,5,3,1,3,29,36
Malaria,3,25,1,1,2,2,28,85
Chicken pox,1,26,3,2,1,1,29,30
Dengue,2,28,9,3,3,3,30,72
Typhoid,1,20,14,1,2,1,29,28
hepatitis A,2,21,8,3,3,2,28,22
Hepatitis B,3,27,20,1,2,3,29,41
Hepatitis C,2,23,16,3,1,1,28,30
Hepatitis D,3,22,13,2,3,2,30,26
Hepatitis E,1,23,9,1,2,1,29,28
